Date,Hour,Minute,Bus,Demand,Shortfall,Overgeneration,LMP,LMP DA
2020-01-01,0,0,Abel,34.418933,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Adams,30.913301,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Adler,57.364888,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Agricola,23.583343,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Aiken,22.627261,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Alber,43.34236,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Alder,39.836728,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Alger,54.496644,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Ali,55.771419,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Allen,62.145295,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Anna,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Archer,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Arne,84.453863,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Arnold,61.826601,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Arthur,101.025942,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Asser,31.869382,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Aston,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Astor,106.125043,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Attar,57.683582,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Attila,40.792809,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Attlee,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Aubrey,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Austen,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Avery,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bach,41.927416,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bacon,37.657031,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Baffin,69.879026,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bailey,28.728044,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bain,27.563394,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bajer,52.797486,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Baker,48.527101,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Balch,66.385075,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Balzac,67.937942,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Banks,75.702278,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bardeen,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Barkla,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Barlow,102.877455,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Barry,75.314061,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Barton,123.064729,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Basov,38.821681,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bates,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bayle,129.276198,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bede,70.267243,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Beethoven,49.691752,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Behring,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bell,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bloch,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Bordet,0.0,0.0,0.0,0.0,-0.0
2020-01-01,0,0,Cabell,48.309531,0.0,0.0,0.0,-0.0
